CMU_1,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
"	p( 可以 | 日期 ...) 	= [2gram] 0.0007677938 [ -3.114755 ]",,
"	p( 商量 | 可以 ...) 	= [2gram] 8.59893e-06 [ -5.065556 ]",,
"	p( 。 | 商量 ...) 	= [2gram] 0.07596684 [ -1.119376 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.2363636 [ -0.6264194 ]",,
1 sentences, 10 words, 0 OOVs
0 zeroprobs, logprob= -32.18106 ppl= 842.4624 ppl1= 1652.363,
,,
CMU_5,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
房子 一共 有 两 层 + 地下室 。,,
"	p( 房子 | <s> ) 	= [2gram] 3.069693e-06 [ -5.512905 ]",,
"	p( 一共 | 房子 ...) 	= [1gram] 5.903805e-06 [ -5.228868 ]",,
"	p( 有 | 一共 ...) 	= [2gram] 0.2537596 [ -0.5955775 ]",,
"	p( 两 | 有 ...) 	= [3gram] 0.04083664 [ -1.38895 ]",,
"	p( 层 | 两 ...) 	= [3gram] 0.007306529 [ -2.136289 ]",,
"	p( + | 层 ...) 	= [2gram] 6.101467e-05 [ -4.214566 ]",,
"	p( 地下室 | + ...) 	= [1gram] 7.686664e-07 [ -6.114262 ]",,
"	p( 。 | 地下室 ...) 	= [2gram] 0.1098398 [ -0.9592402 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.2361111 [ -0.6268836 ]",,
1 sentences, 8 words, 0 OOVs
0 zeroprobs, logprob= -26.77754 ppl= 944.6748 ppl1= 2224.296,
,,
CMU_6,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
一共 有 两 个 可以 洗澡 的 浴室 。,,
"	p( 一共 | <s> ) 	= [2gram] 3.095272e-05 [ -4.509301 ]",,
"	p( 有 | 一共 ...) 	= [3gram] 0.5123967 [ -0.2903937 ]",,
"	p( 两 | 有 ...) 	= [3gram] 0.04083664 [ -1.38895 ]",,
"	p( 个 | 两 ...) 	= [3gram] 0.3697101 [ -0.4321387 ]",,
"	p( 可以 | 个 ...) 	= [3gram] 0.0003421409 [ -3.465795 ]",,
"	p( 洗澡 | 可以 ...) 	= [1gram] 1.497143e-07 [ -6.824737 ]",,
"	p( 的 | 洗澡 ...) 	= [2gram] 0.1270588 [ -0.8959952 ]",,
"	p( 浴室 | 的 ...) 	= [2gram] 6.154593e-06 [ -5.210801 ]",,
"	p( 。 | 浴室 ...) 	= [3gram] 0.1728395 [ -0.762357 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.3066667 [ -0.5133334 ]",,
1 sentences, 9 words, 0 OOVs
0 zeroprobs, logprob= -24.2938 ppl= 268.7696 ppl1= 500.3931,
,,
CMU_7,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
还有 青椒 ！,,
"	p( 还有 | <s> ) 	= [2gram] 0.0002118088 [ -3.674056 ]",,
"	p( 青椒 | 还有 ...) 	= [1gram] 8.298265e-08 [ -7.081013 ]",,
"	p( ！ | 青椒 ...) 	= [1gram] 3.816674e-05 [ -4.418315 ]",,
"	p( </s> | ！ ...) 	= [2gram] 0.09588022 [ -1.018271 ]",,
1 sentences, 3 words, 0 OOVs
0 zeroprobs, logprob= -16.19165 ppl= 11166.41 ppl1= 249584.9,
,,
CMU_9,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
整个 房子 家具 齐全 。,,
"	p( 整个 | <s> ) 	= [2gram] 0.0001852047 [ -3.732348 ]",,
"	p( 房子 | 整个 ...) 	= [2gram] 3.246076e-05 [ -4.488641 ]",,
"	p( 家具 | 房子 ...) 	= [1gram] 1.734262e-06 [ -5.760885 ]",,
"	p( 齐全 | 家具 ...) 	= [1gram] 6.814449e-07 [ -6.166569 ]",,
"	p( 。 | 齐全 ...) 	= [2gram] 0.1500702 [ -0.8237057 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.317757 [ -0.4979049 ]",,
1 sentences, 5 words, 0 OOVs
0 zeroprobs, logprob= -21.47005 ppl= 3787.41 ppl1= 19679.35,
,,
CMU_10,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
后院 ： 阳台 。,,
"	p( 后院 | <s> ) 	= [2gram] 5.509029e-07 [ -6.258925 ]",,
"	p( ： | 后院 ...) 	= [1gram] 0.001216911 [ -2.914741 ]",,
"	p( 阳台 | ： ...) 	= [1gram] 1.777867e-06 [ -5.750101 ]",,
"	p( 。 | 阳台 ...) 	= [2gram] 0.1375 [ -0.8616973 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.2222222 [ -0.6532125 ]",,
1 sentences, 4 words, 0 OOVs
0 zeroprobs, logprob= -16.43868 ppl= 1939.703 ppl1= 12872.68,
,,
CMU_11,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
可以 从 地下室 直接 走 出去 的 ， 所以 叫 半地下室 。,,
"	p( 可以 | <s> ) 	= [2gram] 0.0002911093 [ -3.535944 ]",,
"	p( 从 | 可以 ...) 	= [3gram] 0.01933214 [ -1.71372 ]",,
"	p( 地下室 | 从 ...) 	= [2gram] 4.507116e-05 [ -4.346101 ]",,
"	p( 直接 | 地下室 ...) 	= [1gram] 3.373205e-05 [ -4.471957 ]",,
"	p( 走 | 直接 ...) 	= [2gram] 0.0001264137 [ -3.898206 ]",,
"	p( 出去 | 走 ...) 	= [2gram] 0.004833063 [ -2.315778 ]",,
"	p( 的 | 出去 ...) 	= [3gram] 0.09090902 [ -1.041393 ]",,
"	p( ， | 的 ...) 	= [3gram] 0.05232557 [ -1.281286 ]",,
"	p( 所以 | ， ...) 	= [3gram] 0.01628955 [ -1.788091 ]",,
"	p( 叫 | 所以 ...) 	= [3gram] 0.001501564 [ -2.823456 ]",,
"	p( <unk> | 叫 ...) 	= [OOV] 0 [ -inf ]",,
"	p( 。 | <unk> ...) 	= [1gram] 0.03735107 [ -1.427697 ]",,
"	p( </s> | 。 ...) 	= [2gram] 0.3859516 [ -0.4134672 ]",,
1 sentences, 12 words, 1 OOVs
0 zeroprobs, logprob= -29.0571 ppl= 263.8911 ppl1= 438.0808,
,,
CMU_13,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
空调 有 窗口 式 冷气机 和 暖气 。,,
"	p( 空调 | <s> ) 	= [2gram] 3.581302e-06 [ -5.445959 ]",,
"	p( 有 | 空调 ...) 	= [2gram] 0.0003040859 [ -3.517004 ]",,
"	p( 窗口 | 有 ...) 	= [2gram] 1.494928e-06 [ -5.82538 ]",,
"	p( 式 | 窗口 ...) 	= [2gram] 0.008968606 [ -2.047275 ]",,
"	p( 冷气机 | 式 ...) 	= [3gram] 0.2256786 [ -0.6465095 ]",,
"	p( 和 | 冷气机 ...) 	= [2gram] 0.01426117 [ -1.845845 ]",,
"	p( 暖气 | 和 ...) 	= [2gram] 1.226351e-05 [ -4.911385 ]",,
"	p( 。 | 暖气 ...) 	= [3gram] 0.05861963 [ -1.231957 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.17879 [ -0.7476568 ]",,
1 sentences, 8 words, 0 OOVs
0 zeroprobs, logprob= -26.21897 ppl= 818.8776 ppl1= 1893.962,
,,
CMU_14,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
入住 时间 灵活 ， 可 长期 入住 。,,
"	p( 入住 | <s> ) 	= [2gram] 1.054839e-06 [ -5.976814 ]",,
"	p( 时间 | 入住 ...) 	= [2gram] 0.0002763835 [ -3.558488 ]",,
"	p( 灵活 | 时间 ...) 	= [2gram] 3.796821e-06 [ -5.42058 ]",,
"	p( ， | 灵活 ...) 	= [2gram] 0.1939546 [ -0.7122998 ]",,
"	p( 可 | ， ...) 	= [3gram] 0.03116887 [ -1.506279 ]",,
"	p( 长期 | 可 ...) 	= [3gram] 0.0001551065 [ -3.80937 ]",,
"	p( 入住 | 长期 ...) 	= [2gram] 1.536191e-05 [ -4.813555 ]",,
"	p( 。 | 入住 ...) 	= [2gram] 0.1176929 [ -0.9292497 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.3178808 [ -0.4977357 ]",,
1 sentences, 8 words, 0 OOVs
0 zeroprobs, logprob= -27.22437 ppl= 1059.083 ppl1= 2529.568,
,,
CMU_15,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
感兴趣 的 同学 ， 欢迎 发送 邮件 （ 请 注明 “ 租房 ” ） ， 请 简单 介绍 一下 自己 。,,
"	p( 感兴趣 | <s> ) 	= [2gram] 9.070936e-08 [ -7.042348 ]",,
"	p( 的 | 感兴趣 ...) 	= [2gram] 0.3352662 [ -0.4746102 ]",,
"	p( 同学 | 的 ...) 	= [2gram] 6.323169e-05 [ -4.199065 ]",,
"	p( ， | 同学 ...) 	= [3gram] 0.1716418 [ -0.765377 ]",,
"	p( 欢迎 | ， ...) 	= [2gram] 1.199469e-05 [ -4.921011 ]",,
"	p( 发送 | 欢迎 ...) 	= [1gram] 2.090196e-06 [ -5.679813 ]",,
"	p( 邮件 | 发送 ...) 	= [2gram] 0.01084012 [ -1.964966 ]",,
"	p( （ | 邮件 ...) 	= [2gram] 0.003656871 [ -2.43689 ]",,
"	p( 请 | （ ...) 	= [2gram] 8.779688e-05 [ -4.056521 ]",,
"	p( 注明 | 请 ...) 	= [2gram] 5.694499e-06 [ -5.244545 ]",,
"	p( “ | 注明 ...) 	= [2gram] 0.0912763 [ -1.039642 ]",,
"	p( 租房 | “ ...) 	= [1gram] 5.432195e-07 [ -6.265025 ]",,
"	p( ” | 租房 ...) 	= [2gram] 0.003693746 [ -2.432533 ]",,
"	p( ） | ” ...) 	= [2gram] 0.01939429 [ -1.712326 ]",,
"	p( ， | ） ...) 	= [3gram] 0.2499568 [ -0.6021351 ]",,
"	p( 请 | ， ...) 	= [3gram] 9.38986e-05 [ -4.027341 ]",,
"	p( 简单 | 请 ...) 	= [1gram] 2.15586e-05 [ -4.666379 ]",,
"	p( 介绍 | 简单 ...) 	= [2gram] 0.00325485 [ -2.487469 ]",,
"	p( 一下 | 介绍 ...) 	= [3gram] 0.01995561 [ -1.699935 ]",,
"	p( 自己 | 一下 ...) 	= [2gram] 0.01169848 [ -1.931871 ]",,
"	p( 。 | 自己 ...) 	= [2gram] 0.009489669 [ -2.022749 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.2679651 [ -0.5719218 ]",,
1 sentences, 21 words, 0 OOVs
0 zeroprobs, logprob= -66.24447 ppl= 1025.917 ppl1= 1427.246,
,,
CMU_16,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
二 楼 是 三 间 卧室 和 一 个 设施 完全 的 卫生间 。,,
"	p( 二 | <s> ) 	= [2gram] 0.0005993577 [ -3.222314 ]",,
"	p( 楼 | 二 ...) 	= [3gram] 0.02560819 [ -1.591621 ]",,
"	p( 是 | 楼 ...) 	= [3gram] 0.02502407 [ -1.601642 ]",,
"	p( 三 | 是 ...) 	= [2gram] 0.0008987315 [ -3.04637 ]",,
"	p( 间 | 三 ...) 	= [3gram] 0.008845206 [ -2.053292 ]",,
"	p( 卧室 | 间 ...) 	= [3gram] 0.0004170355 [ -3.379827 ]",,
"	p( 和 | 卧室 ...) 	= [3gram] 0.02930981 [ -1.532987 ]",,
"	p( 一 | 和 ...) 	= [2gram] 0.00264156 [ -2.57814 ]",,
"	p( 个 | 一 ...) 	= [2gram] 1.863723e-06 [ -5.729619 ]",,
"	p( 设施 | 个 ...) 	= [2gram] 5.290578e-05 [ -4.276497 ]",,
"	p( 完全 | 设施 ...) 	= [2gram] 0.0004285358 [ -3.368013 ]",,
"	p( 的 | 完全 ...) 	= [2gram] 0.035352 [ -1.451586 ]",,
"	p( 卫生间 | 的 ...) 	= [2gram] 2.303097e-06 [ -5.637688 ]",,
"	p( 。 | 卫生间 ...) 	= [3gram] 0.1732361 [ -0.7613617 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.3023256 [ -0.5195251 ]",,
1 sentences, 14 words, 0 OOVs
0 zeroprobs, logprob= -40.75048 ppl= 520.8333 ppl1= 814.233,
,,
CMU_17,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
有 兴趣 者 ， 请 发送 短信 介绍 一下 自己 情况 。,,
"	p( 有 | <s> ) 	= [2gram] 0.001924443 [ -2.715695 ]",,
"	p( 兴趣 | 有 ...) 	= [2gram] 7.26067e-05 [ -4.139023 ]",,
"	p( 者 | 兴趣 ...) 	= [2gram] 0.0009492128 [ -3.022636 ]",,
"	p( ， | 者 ...) 	= [3gram] 0.2377917 [ -0.6238034 ]",,
"	p( 请 | ， ...) 	= [3gram] 0.0004856921 [ -3.313639 ]",,
"	p( 发送 | 请 ...) 	= [1gram] 4.407267e-06 [ -5.355831 ]",,
"	p( 短信 | 发送 ...) 	= [2gram] 0.01456639 [ -1.836648 ]",,
"	p( 介绍 | 短信 ...) 	= [1gram] 1.564703e-05 [ -4.805568 ]",,
"	p( 一下 | 介绍 ...) 	= [2gram] 0.0008833279 [ -3.053878 ]",,
"	p( 自己 | 一下 ...) 	= [2gram] 0.01169848 [ -1.931871 ]",,
"	p( 情况 | 自己 ...) 	= [2gram] 3.233253e-05 [ -4.49036 ]",,
"	p( 。 | 情况 ...) 	= [2gram] 0.1665505 [ -0.7784541 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.3762973 [ -0.4244689 ]",,
1 sentences, 12 words, 0 OOVs
0 zeroprobs, logprob= -36.49188 ppl= 641.3091 ppl1= 1098.98,
,,
CMU_18,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
半山 独 栋 别墅 ， 自 带 车库 和 私人 车道 。,,
"	p( 半山 | <s> ) 	= [2gram] 2.302268e-06 [ -5.637844 ]",,
"	p( 独 | 半山 ...) 	= [1gram] 2.096756e-06 [ -5.678452 ]",,
"	p( 栋 | 独 ...) 	= [2gram] 0.0005338203 [ -3.272605 ]",,
"	p( 别墅 | 栋 ...) 	= [2gram] 0.003155069 [ -2.500991 ]",,
"	p( ， | 别墅 ...) 	= [3gram] 0.2857143 [ -0.544068 ]",,
"	p( 自 | ， ...) 	= [2gram] 0.0007117189 [ -3.147691 ]",,
"	p( 带 | 自 ...) 	= [1gram] 3.228567e-05 [ -4.49099 ]",,
"	p( 车库 | 带 ...) 	= [1gram] 1.045728e-06 [ -5.980581 ]",,
"	p( 和 | 车库 ...) 	= [2gram] 0.036488 [ -1.43785 ]",,
"	p( 私人 | 和 ...) 	= [2gram] 0.0002144484 [ -3.668677 ]",,
"	p( 车道 | 私人 ...) 	= [2gram] 8.72247e-05 [ -4.059361 ]",,
"	p( 。 | 车道 ...) 	= [2gram] 0.08211246 [ -1.085591 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.4377593 [ -0.3587646 ]",,
1 sentences, 12 words, 0 OOVs
0 zeroprobs, logprob= -41.86347 ppl= 1660.606 ppl1= 3080.507,
,,
CMU_19,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
一 楼 有 半 浴室 。,,
"	p( 一 | <s> ) 	= [2gram] 0.001617983 [ -2.791026 ]",,
"	p( 楼 | 一 ...) 	= [1gram] 2.016115e-06 [ -5.695485 ]",,
"	p( 有 | 楼 ...) 	= [2gram] 0.007124018 [ -2.147275 ]",,
"	p( 半 | 有 ...) 	= [2gram] 0.0003509754 [ -3.454723 ]",,
"	p( 浴室 | 半 ...) 	= [2gram] 2.763653e-06 [ -5.558517 ]",,
"	p( 。 | 浴室 ...) 	= [2gram] 0.0898204 [ -1.046625 ]",,
"	p( </s> | 。 ...) 	= [3gram] 0.3066667 [ -0.5133334 ]",,
1 sentences, 6 words, 0 OOVs
0 zeroprobs, logprob= -21.20698 ppl= 1070.457 ppl1= 3423.713,
,,
CMU_22,,
"	p( <unk> | <s> ) 	= [OOV] 0 [ -inf ]",,
"	p( </s> | <unk> ...) 	= [1gram] 0.0173925 [ -1.759638 ]",,
1 sentences, 1 words, 1 OOVs
0 zeroprobs, logprob= -1.759638 ppl= 57.49604 ppl1= undefined,
,,
精装 修 家具 全 免费 无线 上网 !,,
"	p( 精装 | <s> ) 	= [2gram] 1.570317e-06 [ -5.804013 ]",,
"	p( 修 | 精装 ...) 	= [1gram] 1.149554e-05 [ -4.939471 ]",,
"	p( 家具 | 修 ...) 	= [1gram] 2.598584e-06 [ -5.585263 ]",,
"	p( 全 | 家具 ...) 	= [2gram] 0.0001991017 [ -3.700925 ]",,
"	p( 免费 | 全 ...) 	= [1gram] 9.648777e-06 [ -5.015528 ]",,
"	p( 无线 | 免费 ...) 	= [2gram] 0.001380454 [ -2.859978 ]",,
"	p( 上网 | 无线 ...) 	= [3gram] 0.259669 [ -0.5855799 ]",,
